FrameIndex,Block,Trial,Time,HeadPosX,HeadPosY,HeadPosZ,HeadRotX,HeadRotY,HeadRotZ,HeadRotW,LeftGazeDirX,LeftGazeDirY,LeftGazeDirZ,LeftConf,RightGazeDirX,RightGazeDirY,RightGazeDirZ,RightConf,GazeRawX,GazeRawY,GazeCorrX,GazeCorrY,IsBlink
694,0,6,56.7396,0.0441,1.4036,0.0693,-0.0334,-0.0565,-0.0014,0.9978,-0.1570,-0.0456,0.9865,0.998,-0.2101,-0.0463,0.9766,0.998,-0.0341,-0.0512,-0.4801,-0.0304,0
695,0,6,56.7504,0.0443,1.4036,0.0692,-0.0333,-0.0560,-0.0013,0.9979,-0.1565,-0.0435,0.9867,0.998,-0.2097,-0.0441,0.9768,0.998,-0.0342,-0.0501,-0.4810,-0.0285,0
696,0,6,56.7619,0.0445,1.4037,0.0690,-0.0346,-0.0555,-0.0016,0.9979,-0.1547,-0.0382,0.9872,0.998,-0.2079,-0.0388,0.9774,0.998,-0.0338,-0.0489,-0.4807,-0.0279,0
697,0,6,56.7732,0.0448,1.4037,0.0689,-0.0349,-0.0552,-0.0016,0.9979,-0.1534,-0.0369,0.9875,0.998,-0.2066,-0.0375,0.9777,0.998,-0.0335,-0.0486,-0.4806,-0.0277,0
698,0,6,56.7843,0.0449,1.4038,0.0688,-0.0353,-0.0548,-0.0017,0.9979,-0.1559,-0.0271,0.9874,0.998,-0.2091,-0.0276,0.9775,0.998,-0.0350,-0.0444,-0.4833,-0.0219,0
699,0,6,56.7956,0.0451,1.4039,0.0687,-0.0359,-0.0547,-0.0020,0.9979,-0.1554,-0.0248,0.9875,0.998,-0.2086,-0.0253,0.9777,0.998,-0.0349,-0.0439,-0.4833,-0.0219,0
700,0,6,56.8063,0.0453,1.4040,0.0687,-0.0364,-0.0546,-0.0024,0.9978,-0.1553,-0.0225,0.9876,0.998,-0.2086,-0.0229,0.9777,0.998,-0.0349,-0.0434,-0.4832,-0.0220,0
701,0,6,56.8213,0.0454,1.4041,0.0686,-0.0368,-0.0545,-0.0027,0.9978,-0.1549,-0.0210,0.9877,0.998,-0.2081,-0.0213,0.9779,0.998,-0.0348,-0.0431,-0.4833,-0.0223,0
702,0,6,56.8323,0.0455,1.4043,0.0685,-0.0373,-0.0545,-0.0029,0.9978,-0.1549,-0.0188,0.9877,0.998,-0.2082,-0.0190,0.9779,0.998,-0.0348,-0.0425,-0.4832,-0.0222,0
703,0,6,56.8397,0.0458,1.4043,0.0684,-0.0378,-0.0545,-0.0035,0.9978,-0.1552,-0.0167,0.9877,0.998,-0.2084,-0.0169,0.9779,0.998,-0.0349,-0.0421,-0.4833,-0.0227,0
704,0,6,56.8506,0.0459,1.4045,0.0683,-0.0383,-0.0545,-0.0038,0.9978,-0.1556,-0.0146,0.9877,0.998,-0.2088,-0.0147,0.9779,0.998,-0.0350,-0.0416,-0.4832,-0.0228,0
705,0,6,56.8620,0.0460,1.4046,0.0683,-0.0388,-0.0546,-0.0039,0.9977,-0.1657,-0.0137,0.9861,0.998,-0.2188,-0.0138,0.9757,0.998,-0.0398,-0.0417,-0.4929,-0.0226,0
706,0,6,56.8744,0.0461,1.4048,0.0682,-0.0392,-0.0545,-0.0042,0.9977,-0.1655,-0.0118,0.9861,0.998,-0.2186,-0.0119,0.9757,0.998,-0.0397,-0.0412,-0.4928,-0.0226,0
707,0,6,56.8842,0.0461,1.4050,0.0682,-0.0397,-0.0548,-0.0044,0.9977,-0.1668,-0.0099,0.9859,0.998,-0.2199,-0.0099,0.9755,0.998,-0.0400,-0.0408,-0.4927,-0.0225,0
708,0,6,56.8955,0.0462,1.4051,0.0682,-0.0402,-0.0550,-0.0046,0.9977,-0.1673,-0.0053,0.9859,0.998,-0.2204,-0.0053,0.9754,0.998,-0.0402,-0.0392,-0.4921,-0.0206,0
709,0,6,56.9061,0.0462,1.4053,0.0681,-0.0406,-0.0552,-0.0048,0.9976,-0.1683,-0.0039,0.9857,0.998,-0.2214,-0.0039,0.9752,0.998,-0.0404,-0.0389,-0.4921,-0.0206,0
710,0,6,56.9173,0.0463,1.4054,0.0681,-0.0409,-0.0554,-0.0049,0.9976,-0.1682,-0.0027,0.9857,0.998,-0.2213,-0.0026,0.9752,0.998,-0.0402,-0.0386,-0.4911,-0.0206,0
711,0,6,56.9287,0.0463,1.4054,0.0681,-0.0411,-0.0558,-0.0050,0.9976,-0.1478,-0.0015,0.9890,0.998,-0.2011,-0.0014,0.9796,0.998,-0.0300,-0.0382,-0.4699,-0.0217,0
712,0,6,56.9449,0.0463,1.4055,0.0681,-0.0415,-0.0559,-0.0052,0.9976,-0.1484,0.0000,0.9889,0.998,-0.2016,0.0002,0.9795,0.998,-0.0302,-0.0378,-0.4699,-0.0216,0
713,0,6,56.9506,0.0462,1.4054,0.0682,-0.0415,-0.0565,-0.0052,0.9975,-0.1507,0.0002,0.9886,0.998,-0.2039,0.0003,0.9790,0.998,-0.0307,-0.0378,-0.4698,-0.0215,0
714,0,6,56.9616,0.0462,1.4055,0.0681,-0.0418,-0.0567,-0.0054,0.9975,-0.1515,0.0015,0.9884,0.998,-0.2048,0.0017,0.9788,0.998,-0.0309,-0.0375,-0.4697,-0.0214,0
715,0,6,56.9764,0.0461,1.4055,0.0683,-0.0420,-0.0572,-0.0056,0.9975,-0.1538,0.0023,0.9881,0.998,-0.2070,0.0025,0.9783,0.998,-0.0315,-0.0373,-0.4698,-0.0217,0
716,0,6,56.9844,0.0461,1.4055,0.0683,-0.0422,-0.0576,-0.0059,0.9974,-0.1554,0.0032,0.9879,0.998,-0.2085,0.0034,0.9780,0.998,-0.0318,-0.0372,-0.4698,-0.0219,0
717,0,6,56.9957,0.0459,1.4053,0.0684,-0.0418,-0.0580,-0.0066,0.9974,-0.1567,-0.0098,0.9876,0.998,-0.2099,-0.0095,0.9777,0.998,-0.0321,-0.0428,-0.4713,-0.0308,0
718,0,6,57.0061,0.0458,1.4052,0.0685,-0.0415,-0.0583,-0.0068,0.9974,-0.1581,-0.0109,0.9874,0.998,-0.2112,-0.0106,0.9774,0.998,-0.0324,-0.0430,-0.4716,-0.0314,0
719,0,6,57.0173,0.0457,1.4052,0.0685,-0.0416,-0.0586,-0.0071,0.9974,-0.1594,-0.0155,0.9871,0.998,-0.2125,-0.0151,0.9770,0.998,-0.0328,-0.0452,-0.4723,-0.0349,0
720,0,6,57.0285,0.0457,1.4051,0.0685,-0.0416,-0.0589,-0.0072,0.9974,-0.1685,-0.0181,0.9855,0.998,-0.2216,-0.0177,0.9750,0.998,-0.0369,-0.0465,-0.4803,-0.0365,0
721,0,6,57.0399,0.0454,1.4048,0.0686,-0.0403,-0.0592,-0.0068,0.9974,-0.1698,-0.0233,0.9852,0.998,-0.2228,-0.0229,0.9746,0.998,-0.0372,-0.0476,-0.4806,-0.0370,0
722,0,6,57.0550,0.0453,1.4047,0.0686,-0.0398,-0.0596,-0.0066,0.9974,-0.1894,-0.0523,0.9805,0.998,-0.2422,-0.0520,0.9688,0.998,-0.0465,-0.0606,-0.5024,-0.0542,0
723,0,6,57.0621,0.0452,1.4045,0.0687,-0.0393,-0.0597,-0.0066,0.9974,-0.1909,-0.0544,0.9801,0.998,-0.2437,-0.0540,0.9683,0.998,-0.0471,-0.0611,-0.5035,-0.0547,0
724,0,7,57.0735,0.0451,1.4044,0.0687,-0.0388,-0.0600,-0.0065,0.9974,-0.1918,-0.0561,0.9798,0.998,-0.2446,-0.0558,0.9680,0.998,-0.0473,-0.0615,-0.5036,-0.0549,0
725,0,7,57.0839,0.0451,1.4043,0.0687,-0.0385,-0.0602,-0.0065,0.9974,-0.1928,-0.0574,0.9796,0.998,-0.2457,-0.0571,0.9677,0.998,-0.0476,-0.0618,-0.5037,-0.0552,0
726,0,7,57.0953,0.0449,1.4042,0.0688,-0.0381,-0.0602,-0.0066,0.9974,-0.1926,-0.0592,0.9795,0.998,-0.2454,-0.0588,0.9676,0.998,-0.0475,-0.0622,-0.5039,-0.0558,0
727,0,7,57.1062,0.0448,1.4042,0.0687,-0.0380,-0.0599,-0.0061,0.9975,-0.1913,-0.0597,0.9797,0.998,-0.2441,-0.0595,0.9679,0.998,-0.0472,-0.0624,-0.5037,-0.0551,0
728,0,7,57.1177,0.0447,1.4042,0.0687,-0.0377,-0.0601,-0.0060,0.9975,-0.1936,-0.0576,0.9794,0.998,-0.2464,-0.0573,0.9675,0.998,-0.0481,-0.0611,-0.5048,-0.0529,0
729,0,7,57.1318,0.0446,1.4041,0.0687,-0.0374,-0.0602,-0.0059,0.9975,-0.1911,-0.0635,0.9795,0.998,-0.2439,-0.0633,0.9677,0.998,-0.0468,-0.0636,-0.5024,-0.0563,0
730,0,7,57.1399,0.0445,1.4041,0.0686,-0.0375,-0.0600,-0.0055,0.9975,-0.1887,-0.0631,0.9800,0.998,-0.2415,-0.0630,0.9683,0.998,-0.0458,-0.0634,-0.5007,-0.0554,0
731,0,7,57.1511,0.0444,1.4042,0.0685,-0.0378,-0.0597,-0.0054,0.9975,-0.1874,-0.0622,0.9803,0.998,-0.2402,-0.0621,0.9687,0.998,-0.0455,-0.0632,-0.5006,-0.0550,0
732,0,7,57.1656,0.0443,1.4042,0.0685,-0.0376,-0.0597,-0.0052,0.9975,-0.1862,-0.0638,0.9804,0.998,-0.2391,-0.0638,0.9689,0.998,-0.0449,-0.0638,-0.4995,-0.0556,0
